surah:ayah	position	word	meaning	ayah_link
39:7	8	yarḍā	He likes	 إِنْ تَكْفُرُوا فَإِنَّ اللَّهَ غَنِيٌّ عَنْكُمْ وَلَا يَرْضَىٰ لِعِبَادِهِ الْكُفْرَ
39:7	13	yarḍahu	He likes it	 وَلَا يَرْضَىٰ لِعِبَادِهِ الْكُفْرَ وَإِنْ تَشْكُرُوا يَرْضَهُ لَكُمْ
46:15	35	tarḍāhu	which please You	 وَأَنْ أَعْمَلَ صَالِحًا تَرْضَاهُ وَأَصْلِحْ لِي فِي ذُرِّيَّتِي
48:18	2	raḍiya	Allah was pleased	 لَقَدْ رَضِيَ اللَّهُ عَنِ الْمُؤْمِنِينَ إِذْ يُبَايِعُونَكَ تَحْتَ الشَّجَرَةِ
53:26	18	wayarḍā	and approves	 إِلَّا مِنْ بَعْدِ أَنْ يَأْذَنَ اللَّهُ لِمَنْ يَشَاءُ وَيَرْضَىٰ
58:22	38	raḍiya	Allah is pleased	 رَضِيَ اللَّهُ عَنْهُمْ وَرَضُوا عَنْهُ أُولَٰئِكَ حِزْبُ اللَّهِ
58:22	41	waraḍū	and they are pleased	 رَضِيَ اللَّهُ عَنْهُمْ وَرَضُوا عَنْهُ أُولَٰئِكَ حِزْبُ اللَّهِ
92:21	2	yarḍā	he will be pleased	 وَلَسَوْفَ يَرْضَىٰ
93:5	4	fatarḍā	then you will be satisfied	 وَلَسَوْفَ يُعْطِيكَ رَبُّكَ فَتَرْضَىٰ
98:8	13	raḍiya	(will be) pleased	 رَضِيَ اللَّهُ عَنْهُمْ وَرَضُوا عَنْهُ ذَٰلِكَ لِمَنْ خَشِيَ رَبَّهُ
98:8	16	waraḍū	and they (will be) pleased	 رَضِيَ اللَّهُ عَنْهُمْ وَرَضُوا عَنْهُ ذَٰلِكَ لِمَنْ خَشِيَ رَبَّهُ
9:8	11	yur'ḍūnakum	They satisfy you	 يُرْضُونَكُمْ بِأَفْوَاهِهِمْ وَتَأْبَىٰ قُلُوبُهُمْ وَأَكْثَرُهُمْ فَاسِقُونَ
9:62	4	liyur'ḍūkum	to please you	 يَحْلِفُونَ بِاللَّهِ لَكُمْ لِيُرْضُوكُمْ
9:62	9	yur'ḍūhu	they should please Him	 وَاللَّهُ وَرَسُولُهُ أَحَقُّ أَنْ يُرْضُوهُ إِنْ كَانُوا مُؤْمِنِينَ
2:232	12	tarāḍaw	they agree	 فَلَا تَعْضُلُوهُنَّ أَنْ يَنْكِحْنَ أَزْوَاجَهُنَّ إِذَا تَرَاضَوْا بَيْنَهُمْ بِالْمَعْرُوفِ
4:24	33	tarāḍaytum	you mutually agree	 وَلَا جُنَاحَ عَلَيْكُمْ فِيمَا تَرَاضَيْتُمْ بِهِ مِنْ بَعْدِ الْفَرِيضَةِ
21:28	11	ir'taḍā	He approves	 وَلَا يَشْفَعُونَ إِلَّا لِمَنِ ارْتَضَىٰ وَهُمْ مِنْ خَشْيَتِهِ مُشْفِقُونَ
24:55	20	ir'taḍā	He has approved	 وَلَيُمَكِّنَنَّ لَهُمْ دِينَهُمُ الَّذِي ارْتَضَىٰ لَهُمْ
72:27	3	ir'taḍā	He has approved	 إِلَّا مَنِ ارْتَضَىٰ مِنْ رَسُولٍ فَإِنَّهُ يَسْلُكُ مِنْ بَيْنِ يَدَيْهِ وَمِنْ خَلْفِهِ رَصَدًا
3:15	19	wariḍ'wānun	and approval	 خَالِدِينَ فِيهَا وَأَزْوَاجٌ مُطَهَّرَةٌ وَرِضْوَانٌ مِنَ اللَّهِ
3:162	3	riḍ'wāna	(the) pleasure	 أَفَمَنِ اتَّبَعَ رِضْوَانَ اللَّهِ كَمَنْ بَاءَ بِسَخَطٍ مِنَ اللَّهِ وَمَأْوَاهُ جَهَنَّمُ
3:174	10	riḍ'wāna	(the) pleasure	 وَاتَّبَعُوا رِضْوَانَ اللَّهِ وَاللَّهُ ذُو فَضْلٍ عَظِيمٍ
5:2	23	wariḍ'wānan	and good pleasure	 وَلَا آمِّينَ الْبَيْتَ الْحَرَامَ يَبْتَغُونَ فَضْلًا مِنْ رَبِّهِمْ وَرِضْوَانًا
5:16	6	riḍ'wānahu	His pleasure	 يَهْدِي بِهِ اللَّهُ مَنِ اتَّبَعَ رِضْوَانَهُ سُبُلَ السَّلَامِ
9:21	5	wariḍ'wānin	and Pleasure	 يُبَشِّرُهُمْ رَبُّهُمْ بِرَحْمَةٍ مِنْهُ وَرِضْوَانٍ وَجَنَّاتٍ
9:72	17	wariḍ'wānun	But the pleasure	 وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ وَرِضْوَانٌ مِنَ اللَّهِ أَكْبَرُ
9:109	8	wariḍ'wānin	and (His) pleasure	 أَفَمَنْ أَسَّسَ بُنْيَانَهُ عَلَىٰ تَقْوَىٰ مِنَ اللَّهِ وَرِضْوَانٍ خَيْرٌ
47:28	8	riḍ'wānahu	His pleasure	 ذَٰلِكَ بِأَنَّهُمُ اتَّبَعُوا مَا أَسْخَطَ اللَّهَ وَكَرِهُوا رِضْوَانَهُ
48:29	18	wariḍ'wānan	and pleasure	 تَرَاهُمْ رُكَّعًا سُجَّدًا يَبْتَغُونَ فَضْلًا مِنَ اللَّهِ وَرِضْوَانًا
57:20	33	wariḍ'wānun	and Pleasure	 وَفِي الْآخِرَةِ عَذَابٌ شَدِيدٌ وَمَغْفِرَةٌ مِنَ اللَّهِ وَرِضْوَانٌ
57:27	26	riḍ'wāni	(the) pleasure	 مَا كَتَبْنَاهَا عَلَيْهِمْ إِلَّا ابْتِغَاءَ رِضْوَانِ اللَّهِ
59:8	12	wariḍ'wānan	and pleasure	 الَّذِينَ أُخْرِجُوا مِنْ دِيَارِهِمْ وَأَمْوَالِهِمْ يَبْتَغُونَ فَضْلًا مِنَ اللَّهِ وَرِضْوَانًا
19:6	8	raḍiyyan	pleasing	 يَرِثُنِي وَيَرِثُ مِنْ آلِ يَعْقُوبَ وَاجْعَلْهُ رَبِّ رَضِيًّا
2:207	7	marḍāti	pleasure	 وَمِنَ النَّاسِ مَنْ يَشْرِي نَفْسَهُ ابْتِغَاءَ مَرْضَاتِ اللَّهِ
2:265	6	marḍāti	(the) pleasure	 وَمَثَلُ الَّذِينَ يُنْفِقُونَ أَمْوَالَهُمُ ابْتِغَاءَ مَرْضَاتِ اللَّهِ
4:114	21	marḍāti	pleasure	 وَمَنْ يَفْعَلْ ذَٰلِكَ ابْتِغَاءَ مَرْضَاتِ اللَّهِ فَسَوْفَ نُؤْتِيهِ أَجْرًا عَظِيمًا
60:1	32	marḍātī	My Pleasure	 إِنْ كُنْتُمْ خَرَجْتُمْ جِهَادًا فِي سَبِيلِي وَابْتِغَاءَ مَرْضَاتِي
66:1	10	marḍāta	(to) please	 يَا أَيُّهَا النَّبِيُّ لِمَ تُحَرِّمُ مَا أَحَلَّ اللَّهُ لَكَ تَبْتَغِي مَرْضَاتَ أَزْوَاجِكَ
88:9	2	rāḍiyatun	satisfied	 لِسَعْيِهَا رَاضِيَةٌ
89:28	4	rāḍiyatan	well pleased	 ارْجِعِي إِلَىٰ رَبِّكِ رَاضِيَةً مَرْضِيَّةً
69:21	4	rāḍiyatin	pleasant	 فَهُوَ فِي عِيشَةٍ رَاضِيَةٍ
101:7	4	rāḍiyatin	pleasant	 فَهُوَ فِي عِيشَةٍ رَاضِيَةٍ
19:55	9	marḍiyyan	pleasing	 وَكَانَ يَأْمُرُ أَهْلَهُ بِالصَّلَاةِ وَالزَّكَاةِ وَكَانَ عِنْدَ رَبِّهِ مَرْضِيًّا
89:28	5	marḍiyyatan	and pleasing	 ارْجِعِي إِلَىٰ رَبِّكِ رَاضِيَةً مَرْضِيَّةً
2:233	38	tarāḍin	mutual consent	 فَإِنْ أَرَادَا فِصَالًا عَنْ تَرَاضٍ مِنْهُمَا وَتَشَاوُرٍ فَلَا جُنَاحَ عَلَيْهِمَا
4:29	14	tarāḍin	mutual consent	 إِلَّا أَنْ تَكُونَ تِجَارَةً عَنْ تَرَاضٍ مِنْكُمْ
