surah:ayah	position	word	meaning	ayah_link
15:8	9	munẓarīna	given respite	 مَا نُنَزِّلُ الْمَلَائِكَةَ إِلَّا بِالْحَقِّ وَمَا كَانُوا إِذًا مُنْظَرِينَ
15:37	4	l-munẓarīna	the ones given respite	 قَالَ فَإِنَّكَ مِنَ الْمُنْظَرِينَ
26:203	4	munẓarūna	(to be) reprieved	 فَيَقُولُوا هَلْ نَحْنُ مُنْظَرُونَ
38:80	4	l-munẓarīna	those given respite	 قَالَ فَإِنَّكَ مِنَ الْمُنْظَرِينَ
44:29	8	munẓarīna	given respite	 فَمَا بَكَتْ عَلَيْهِمُ السَّمَاءُ وَالْأَرْضُ وَمَا كَانُوا مُنْظَرِينَ
6:158	37	muntaẓirūna	(are) those who wait	 قُلِ انْتَظِرُوا إِنَّا مُنْتَظِرُونَ
7:71	25	l-muntaẓirīna	the ones who wait	 فَانْتَظِرُوا إِنِّي مَعَكُمْ مِنَ الْمُنْتَظِرِينَ
10:20	16	l-muntaẓirīna	the ones who wait	 فَقُلْ إِنَّمَا الْغَيْبُ لِلَّهِ فَانْتَظِرُوا إِنِّي مَعَكُمْ مِنَ الْمُنْتَظِرِينَ
10:102	15	l-muntaẓirīna	the ones who wait	 قُلْ فَانْتَظِرُوا إِنِّي مَعَكُمْ مِنَ الْمُنْتَظِرِينَ
11:122	3	muntaẓirūna	(are) ones who wait	 وَانْتَظِرُوا إِنَّا مُنْتَظِرُونَ
32:30	5	muntaẓirūna	(are) waiting	 فَأَعْرِضْ عَنْهُمْ وَانْتَظِرْ إِنَّهُمْ مُنْتَظِرُونَ
